,pid,bid,top-k,boost,boost.functions.count,boost.includes,boost.mine.size,boost.mine.time,boost.preprocess.number,boost.preprocess.size,boost.preprocess.time,boost.preprocess.time_p,boost.profile.number,boost.profile.size,boost.profile.time,coarse-grained.profile.number,coarse-grained.profile.size,coarse-grained.profile.time,end,fine-grained.mine.size,fine-grained.mine.time,fine-grained.preprocess.number,fine-grained.preprocess.size,fine-grained.preprocess.time,fine-grained.preprocess.time_p,fine-grained.profile.number,fine-grained.profile.size,fine-grained.profile.time,prune-minus-boost.profile.number,prune-minus-boost.profile.size,prune-minus-boost.profile.time,prune.functions.count,prune.includes,prune.mine.size,prune.mine.time,prune.preprocess.number,prune.preprocess.size,prune.preprocess.time,prune.preprocess.time_p,prune.profile.number,prune.profile.size,prune.profile.time,start,theta
201,space,21_-,1,0.05,9.0,0.0,5816.0,1800.0,264.0,569904.0,1502.0,1356.0,8272.0,10551.0,7729.0,136.0,528.0,6904.0,0.0,5792.0,62032.0,4208.0,1928664.0,81489.0,81222.0,459134.0,567278.0,58703.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.370809
202,space,21_-,5,0.05,9.0,0.0,5812.0,1294.0,264.0,569336.0,1706.0,1522.0,8272.0,10551.0,11133.0,0.0,0.0,0.0,0.0,5792.0,67168.0,4208.0,1980664.0,89661.0,89349.0,0.0,0.0,0.0,205624.0,257255.0,45535.0,68.0,0.0,5896.0,61004.0,3581.0,1741148.0,48473.0,48161.0,233378.0,291210.0,49560.0,0.0,0.353785
203,space,21_-,10,0.05,9.0,0.0,5840.0,6333.0,261.0,569672.0,1736.0,1579.0,8272.0,10551.0,9547.0,0.0,0.0,0.0,0.0,5840.0,65750.0,4208.0,1980996.0,96129.0,95791.0,0.0,0.0,0.0,205624.0,257255.0,44465.0,68.0,0.0,5836.0,55967.0,3578.0,1715676.0,52312.0,52061.0,233378.0,291210.0,50362.0,0.0,0.339963
204,space,22_-,1,0.05,1.0,0.0,5832.0,2908.0,577.0,309376.0,1312.0,1181.0,7272.0,9293.0,9186.0,136.0,528.0,7842.0,0.0,5844.0,54048.0,4796.0,1924848.0,87065.0,86845.0,457266.0,564999.0,79884.0,224784.0,280711.0,46275.0,62.0,0.0,5884.0,51769.0,4193.0,1757904.0,49898.0,49650.0,260370.0,324146.0,54592.0,0.0,0.18449000000000002
205,space,22_-,5,0.05,1.0,0.0,5832.0,1554.0,579.0,309508.0,1324.0,1171.0,7272.0,9293.0,9724.0,0.0,0.0,0.0,0.0,5788.0,61690.0,4796.0,1928264.0,88347.0,88066.0,0.0,0.0,0.0,224784.0,280711.0,46814.0,62.0,0.0,5904.0,51423.0,4166.0,1752256.0,53280.0,53065.0,260370.0,324146.0,52015.0,0.0,0.175125
206,space,22_-,10,0.05,1.0,0.0,5784.0,4234.0,576.0,309376.0,1252.0,1123.0,7272.0,9293.0,8927.0,0.0,0.0,0.0,0.0,5804.0,65963.0,4796.0,1926876.0,92803.0,92543.0,0.0,0.0,0.0,224784.0,280711.0,49762.0,62.0,0.0,5864.0,55005.0,4170.0,1754320.0,52512.0,52276.0,260370.0,324146.0,52742.0,0.0,0.16736199999999998
207,space,23_-,1,0.05,7.0,0.0,5840.0,2067.0,345.0,539200.0,1551.0,1410.0,4668.0,6162.0,9610.0,136.0,524.0,8659.0,0.0,5848.0,95651.0,6766.0,1948752.0,130115.0,129876.0,459134.0,567272.0,73859.0,178854.0,224525.0,40218.0,61.0,0.0,5868.0,82860.0,3828.0,1695708.0,43255.0,43031.0,205674.0,257514.0,45568.0,0.0,0.460217
208,space,23_-,5,0.05,7.0,0.0,5844.0,3373.0,345.0,538956.0,1447.0,1292.0,4668.0,6162.0,8683.0,0.0,0.0,0.0,0.0,5816.0,99876.0,6766.0,1948780.0,135081.0,134778.0,0.0,0.0,0.0,178854.0,224525.0,43678.0,61.0,0.0,5920.0,89459.0,3830.0,1696324.0,48847.0,48580.0,205674.0,257514.0,45151.0,0.0,0.443928
209,space,23_-,10,0.05,7.0,0.0,5788.0,2538.0,346.0,541272.0,1485.0,1342.0,4668.0,6162.0,9728.0,0.0,0.0,0.0,0.0,5792.0,97578.0,6766.0,1947100.0,124887.0,124644.0,0.0,0.0,0.0,178854.0,224525.0,42272.0,61.0,0.0,5828.0,84879.0,3829.0,1695472.0,41478.0,41263.0,205674.0,257514.0,47241.0,0.0,0.434276
210,space,24_-,1,0.05,3.0,0.0,5812.0,1487.0,1534.0,622488.0,2038.0,1861.0,7916.0,10088.0,9789.0,136.0,520.0,8502.0,0.0,5860.0,63662.0,7216.0,2029964.0,122268.0,121996.0,459110.0,567227.0,75084.0,247128.0,308170.0,50060.0,73.0,0.0,5792.0,58392.0,6697.0,1842784.0,88209.0,87973.0,286262.0,355956.0,56291.0,0.0,0.286398
211,space,24_-,5,0.05,3.0,0.0,5784.0,1826.0,1542.0,632132.0,2202.0,2053.0,7916.0,10088.0,9644.0,0.0,0.0,0.0,0.0,5828.0,65669.0,7216.0,1957808.0,137322.0,137040.0,0.0,0.0,0.0,247128.0,308170.0,50337.0,73.0,0.0,5820.0,56043.0,6690.0,1842400.0,81030.0,80830.0,286262.0,355956.0,55659.0,0.0,0.279061
212,space,24_-,10,0.05,3.0,0.0,5832.0,1540.0,1538.0,628180.0,2071.0,1890.0,7916.0,10088.0,9668.0,0.0,0.0,0.0,0.0,5792.0,62732.0,7216.0,1956228.0,120301.0,120076.0,0.0,0.0,0.0,247128.0,308170.0,50389.0,73.0,0.0,5820.0,60681.0,6691.0,1842204.0,80996.0,80732.0,286262.0,355956.0,55824.0,0.0,0.272079
213,space,25_-,1,0.05,3.0,0.0,5844.0,2508.0,461.0,317312.0,1277.0,1173.0,6150.0,8148.0,20969.0,136.0,737.0,21378.0,0.0,5792.0,43023.0,5468.0,1924640.0,94370.0,94129.0,459110.0,567303.0,80792.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.824952
214,space,25_-,5,0.05,3.0,0.0,5832.0,1671.0,462.0,316300.0,1345.0,1218.0,6150.0,8148.0,24160.0,0.0,0.0,0.0,0.0,5872.0,44401.0,5470.0,1922924.0,107720.0,107489.0,0.0,0.0,0.0,153008.0,193179.0,53739.0,51.0,0.0,5828.0,43830.0,4002.0,1665540.0,35362.0,35128.0,178958.0,224894.0,56160.0,0.0,0.795147
215,space,25_-,10,0.05,3.0,0.0,5872.0,2009.0,461.0,316592.0,1363.0,1239.0,6150.0,8148.0,23087.0,0.0,0.0,0.0,0.0,5888.0,42363.0,5470.0,1923504.0,96872.0,96609.0,0.0,0.0,0.0,153008.0,193179.0,53324.0,51.0,0.0,5844.0,46625.0,3996.0,1666720.0,38034.0,37783.0,178958.0,224894.0,56127.0,0.0,0.795147
216,space,26_-,1,0.05,8.0,0.0,5804.0,1480.0,442.0,583820.0,1665.0,1511.0,7066.0,9165.0,12481.0,136.0,634.0,12033.0,0.0,5856.0,11500.0,2877.0,1875628.0,51759.0,51555.0,459158.0,567238.0,65270.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.43828599999999995
217,space,26_-,5,0.05,8.0,0.0,5824.0,2030.0,442.0,585108.0,1809.0,1648.0,7066.0,9165.0,15218.0,0.0,0.0,0.0,0.0,5904.0,11663.0,2877.0,1875072.0,53491.0,53238.0,0.0,0.0,0.0,98154.0,125746.0,34704.0,39.0,0.0,5796.0,10425.0,2559.0,1572688.0,18766.0,18559.0,120168.0,152639.0,37880.0,0.0,0.422383
218,space,26_-,10,0.05,8.0,0.0,5788.0,1894.0,442.0,584088.0,1766.0,1612.0,7066.0,9165.0,15155.0,0.0,0.0,0.0,0.0,5832.0,11228.0,2877.0,1874168.0,52659.0,52436.0,0.0,0.0,0.0,98154.0,125746.0,34413.0,39.0,0.0,5860.0,10461.0,2559.0,1571524.0,19945.0,19752.0,120168.0,152639.0,38021.0,0.0,0.421311
219,space,27_-,1,0.05,8.0,0.0,6000.0,1391.0,218.0,369828.0,1240.0,1115.0,7100.0,9116.0,7149.0,136.0,524.0,7783.0,0.0,5828.0,92027.0,8267.0,2017272.0,138479.0,138242.0,459134.0,567274.0,60950.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.10394500000000001
220,space,27_-,5,0.05,8.0,0.0,5820.0,2109.0,218.0,369780.0,1481.0,1322.0,7100.0,9116.0,9965.0,0.0,0.0,0.0,0.0,5820.0,101493.0,8271.0,1967804.0,154846.0,154601.0,0.0,0.0,0.0,218890.0,273461.0,47708.0,72.0,0.0,5888.0,74817.0,4098.0,1747196.0,57091.0,56858.0,242814.0,302745.0,50653.0,0.0,0.08246
221,space,27_-,10,0.05,8.0,0.0,5784.0,1548.0,218.0,418236.0,1430.0,1277.0,7100.0,9116.0,9590.0,0.0,0.0,0.0,0.0,5824.0,114083.0,8271.0,1965240.0,180854.0,180555.0,0.0,0.0,0.0,239444.0,298589.0,48633.0,79.0,0.0,5852.0,73626.0,4348.0,1829856.0,73029.0,72769.0,263512.0,328049.0,54072.0,0.0,0.044342
222,space,28_-,1,0.05,6.0,0.0,5848.0,1655.0,85.0,302084.0,1232.0,1105.0,5798.0,7598.0,9362.0,136.0,526.0,8227.0,0.0,5864.0,23191.0,4238.0,1920016.0,81021.0,80737.0,459152.0,567070.0,73745.0,148510.0,187384.0,37025.0,53.0,0.0,5792.0,18388.0,3114.0,1639820.0,33717.0,33424.0,174468.0,219177.0,40704.0,0.0,0.5574939999999999
223,space,28_-,5,0.05,6.0,0.0,5844.0,1632.0,85.0,302360.0,1223.0,1071.0,5798.0,7598.0,9392.0,0.0,0.0,0.0,0.0,5852.0,22648.0,4238.0,1920340.0,82983.0,82672.0,0.0,0.0,0.0,158256.0,199314.0,39387.0,59.0,0.0,5832.0,20385.0,3202.0,1662464.0,33905.0,33629.0,184214.0,231106.0,41575.0,0.0,0.407512
224,space,28_-,10,0.05,6.0,0.0,5788.0,1441.0,85.0,302316.0,1216.0,1077.0,5798.0,7598.0,9476.0,0.0,0.0,0.0,0.0,5832.0,22828.0,4238.0,1920656.0,79971.0,79682.0,0.0,0.0,0.0,171770.0,215816.0,40093.0,63.0,0.0,5844.0,21782.0,3314.0,1670688.0,36514.0,36249.0,197728.0,247608.0,42434.0,0.0,0.288192
225,space,29_-,1,0.05,3.0,0.0,5788.0,1657.0,120.0,177300.0,1050.0,937.0,4950.0,6468.0,9516.0,136.0,524.0,7856.0,0.0,5916.0,19011.0,2985.0,1888800.0,60443.0,60155.0,459134.0,567252.0,75808.0,128198.0,162477.0,34050.0,40.0,0.0,5820.0,18882.0,2299.0,1594548.0,20045.0,19748.0,134888.0,170752.0,35894.0,0.0,0.39106799999999997
226,space,29_-,5,0.05,3.0,0.0,5904.0,1821.0,120.0,178820.0,1009.0,870.0,4950.0,6468.0,9056.0,0.0,0.0,0.0,0.0,5888.0,19108.0,2985.0,1889456.0,56362.0,56079.0,0.0,0.0,0.0,128198.0,162477.0,34097.0,40.0,0.0,5848.0,15546.0,2303.0,1593004.0,20806.0,20565.0,134888.0,170752.0,34523.0,0.0,0.35851700000000003
227,space,29_-,10,0.05,3.0,0.0,5832.0,1641.0,120.0,177520.0,994.0,856.0,4950.0,6468.0,9214.0,0.0,0.0,0.0,0.0,5856.0,17156.0,2985.0,1888032.0,58385.0,58131.0,0.0,0.0,0.0,128198.0,162477.0,33952.0,40.0,0.0,5856.0,15150.0,2299.0,1592704.0,19112.0,18902.0,134888.0,170752.0,35444.0,0.0,0.31694
228,space,30_-,1,0.05,6.0,0.0,5868.0,4177.0,251.0,317400.0,1217.0,1118.0,8238.0,11397.0,59260.0,136.0,1400.0,46717.0,0.0,5860.0,18168.0,2823.0,1875228.0,50996.0,50799.0,459146.0,567636.0,130330.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.751949
229,space,30_-,5,0.05,6.0,0.0,5860.0,2740.0,251.0,317216.0,1455.0,1350.0,8238.0,11397.0,60842.0,0.0,0.0,0.0,0.0,5824.0,14277.0,2816.0,1874952.0,51182.0,50965.0,0.0,0.0,0.0,90732.0,117279.0,73198.0,35.0,0.0,5896.0,7669.0,2086.0,1569348.0,16441.0,16157.0,116454.0,148747.0,78448.0,0.0,0.7230800000000001
230,space,30_-,10,0.05,6.0,0.0,5796.0,2688.0,251.0,318520.0,1505.0,1376.0,8238.0,11397.0,55157.0,0.0,0.0,0.0,0.0,5852.0,11263.0,2816.0,1874268.0,57232.0,56906.0,0.0,0.0,0.0,90732.0,117279.0,73826.0,35.0,0.0,5836.0,7630.0,2090.0,1566780.0,17336.0,17105.0,116454.0,148747.0,76492.0,0.0,0.702054
231,space,31_-,1,0.05,7.0,0.0,5848.0,3840.0,99.0,296528.0,1104.0,967.0,4586.0,6055.0,7259.0,136.0,527.0,7658.0,0.0,5916.0,7696.0,1100.0,1825172.0,37801.0,37544.0,459134.0,567039.0,54906.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.720966
232,space,31_-,5,0.05,7.0,0.0,5824.0,1512.0,99.0,297704.0,1068.0,948.0,4586.0,6055.0,9184.0,0.0,0.0,0.0,0.0,5860.0,2172.0,1100.0,1827864.0,38008.0,37742.0,0.0,0.0,0.0,56076.0,73836.0,21715.0,27.0,0.0,5828.0,2077.0,1100.0,1503620.0,8685.0,8489.0,79802.0,102888.0,26083.0,0.0,0.70749
233,space,31_-,10,0.05,7.0,0.0,5792.0,1769.0,99.0,297032.0,1088.0,940.0,4586.0,6055.0,8976.0,0.0,0.0,0.0,0.0,5976.0,2931.0,1100.0,1825136.0,39502.0,39251.0,0.0,0.0,0.0,56076.0,73836.0,21730.0,27.0,0.0,5860.0,3016.0,1100.0,1504552.0,8719.0,8507.0,79802.0,102888.0,25292.0,0.0,0.690833
234,space,33_-,1,0.05,3.0,0.0,5792.0,1651.0,482.0,319300.0,1393.0,1289.0,7916.0,10092.0,9520.0,136.0,524.0,8253.0,0.0,5852.0,91994.0,5171.0,1932408.0,99426.0,99204.0,459134.0,567274.0,74919.0,249664.0,311180.0,50278.0,72.0,0.0,5872.0,85456.0,4839.0,1792664.0,60905.0,60713.0,289056.0,359281.0,56370.0,0.0,0.032876999999999997
235,space,33_-,5,0.05,3.0,0.0,5808.0,1521.0,487.0,318180.0,1366.0,1241.0,7916.0,10092.0,10439.0,0.0,0.0,0.0,0.0,5872.0,95968.0,5171.0,1932600.0,89400.0,89194.0,0.0,0.0,0.0,249978.0,311585.0,51043.0,73.0,0.0,5888.0,82415.0,4843.0,1792368.0,63792.0,63610.0,289370.0,359686.0,54664.0,0.0,0.032151
236,space,33_-,10,0.05,3.0,0.0,5788.0,1751.0,481.0,319092.0,1377.0,1257.0,7916.0,10092.0,10107.0,0.0,0.0,0.0,0.0,5808.0,94966.0,5171.0,1931992.0,89995.0,89790.0,0.0,0.0,0.0,249978.0,311585.0,49986.0,73.0,0.0,5848.0,90844.0,4849.0,1791200.0,68717.0,68495.0,289370.0,359686.0,54086.0,0.0,0.032506
237,space,35_-,1,0.05,5.0,0.0,5996.0,1736.0,237.0,315300.0,1456.0,1311.0,9082.0,11558.0,13772.0,136.0,584.0,12460.0,0.0,5852.0,48657.0,3947.0,1935928.0,81088.0,80886.0,459118.0,567310.0,82368.0,200020.0,250407.0,47449.0,62.0,0.0,5820.0,42721.0,3434.0,1709152.0,40716.0,40482.0,231296.0,288616.0,52780.0,0.0,0.20545
238,space,35_-,5,0.05,5.0,0.0,5832.0,1404.0,237.0,315172.0,1467.0,1330.0,9082.0,11558.0,14009.0,0.0,0.0,0.0,0.0,5844.0,47290.0,3947.0,1914236.0,79267.0,79001.0,0.0,0.0,0.0,200020.0,250407.0,48819.0,62.0,0.0,5868.0,45756.0,3440.0,1713632.0,42366.0,42148.0,231296.0,288616.0,53945.0,0.0,0.20113499999999998
239,space,35_-,10,0.05,5.0,0.0,5864.0,2076.0,238.0,316728.0,1417.0,1307.0,9082.0,11558.0,13804.0,0.0,0.0,0.0,0.0,5824.0,48186.0,3947.0,1915032.0,79492.0,79242.0,0.0,0.0,0.0,203338.0,254458.0,48717.0,63.0,0.0,5840.0,46509.0,3483.0,1770892.0,42969.0,42648.0,234638.0,292697.0,52466.0,0.0,0.192619
240,space,36_-,1,0.05,10.0,0.0,5868.0,1932.0,92.0,269476.0,1125.0,995.0,5750.0,8131.0,13169.0,136.0,576.0,11695.0,0.0,5816.0,2282.0,470.0,1825120.0,38400.0,38146.0,459134.0,567260.0,78418.0,19034.0,25719.0,16566.0,15.0,0.0,5788.0,1650.0,470.0,1153840.0,4113.0,3936.0,41542.0,55743.0,22345.0,0.0,0.168357
241,space,36_-,5,0.05,10.0,0.0,5792.0,1476.0,92.0,269724.0,1131.0,1010.0,5750.0,8131.0,13577.0,0.0,0.0,0.0,0.0,5948.0,1723.0,470.0,1824428.0,38075.0,37798.0,0.0,0.0,0.0,19034.0,25719.0,15844.0,15.0,0.0,5796.0,4072.0,470.0,1153316.0,4294.0,4065.0000000000014,41542.0,55743.0,21588.0,0.0,0.135693
242,space,36_-,10,0.05,10.0,0.0,5912.0,1746.0,92.0,269968.0,1181.0,1041.0,5750.0,8131.0,12943.0,0.0,0.0,0.0,0.0,5820.0,3226.0,470.0,1825680.0,39531.0,39196.0,0.0,0.0,0.0,19034.0,25719.0,16589.0,15.0,0.0,5820.0,2213.0,470.0,1152440.0,4311.0,4106.0,41542.0,55743.0,21975.0,0.0,0.127304
243,space,37_-,1,0.05,6.0,0.0,5908.0,2164.0,274.0,461288.0,1575.0,1419.0,9452.0,11971.0,8471.0,136.0,528.0,9594.0,0.0,5808.0,82908.0,4953.0,1923748.0,105162.0,104811.0,459128.0,567250.0,80558.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.31497800000000004
244,space,37_-,5,0.05,6.0,0.0,6076.0,1311.0,277.0,468388.0,1584.0,1468.0,9452.0,11971.0,9968.0,0.0,0.0,0.0,0.0,5844.0,77485.0,4956.0,1923616.0,99121.0,98936.0,0.0,0.0,0.0,153008.0,192966.0,36023.0,52.0,0.0,5828.0,64003.0,3883.0,1668276.0,37986.0,37780.0,181292.0,227524.0,38722.0,0.0,0.285037
245,space,37_-,10,0.05,6.0,0.0,5824.0,1689.0,275.0,465272.0,1611.0,1481.0,9452.0,11971.0,9446.0,0.0,0.0,0.0,0.0,5924.0,79284.0,4956.0,1924156.0,104080.0,103818.0,0.0,0.0,0.0,156544.0,197293.0,37703.0,53.0,0.0,5824.0,67033.0,3965.0,1718540.0,42516.0,42320.0,184852.0,231880.0,40508.0,0.0,0.277611
246,space,38_-,1,0.05,3.0,0.0,5852.0,1404.0,150.0,241244.0,1007.0,922.0,5698.0,7406.0,9300.0,136.0,550.0,8610.0,0.0,5860.0,54419.0,3830.0,1912572.0,71363.0,71113.0,459134.0,567300.0,61786.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.176224
247,space,38_-,5,0.05,3.0,0.0,5816.0,2126.0,150.0,240252.0,1180.0,1041.0,5698.0,7406.0,11233.0,0.0,0.0,0.0,0.0,5820.0,55892.0,3830.0,1911520.0,75025.0,74782.0,0.0,0.0,0.0,153008.0,192988.0,39909.0,51.0,0.0,5872.0,44852.0,3077.0,1655580.0,29679.0,29482.0,176364.0,221517.0,42854.0,0.0,0.154781
248,space,38_-,10,0.05,3.0,0.0,5812.0,4132.0,150.0,240568.0,1136.0,1025.0,5698.0,7406.0,10525.0,0.0,0.0,0.0,0.0,5860.0,56022.0,3830.0,1984512.0,70229.0,70002.0,0.0,0.0,0.0,153008.0,192988.0,42833.0,51.0,0.0,5852.0,45732.0,3076.0,1654280.0,32721.0,32426.000000000004,176364.0,221517.0,48943.0,0.0,0.147621
249,space,3_-,1,0.05,5.0,0.0,5796.0,1909.0,228.0,307192.0,1169.0,1032.0,4648.0,6121.0,9339.0,136.0,520.0,9442.0,0.0,5964.0,3771.0,2175.0,1861576.0,48244.0,47980.0,459152.0,567293.0,74566.0,70732.0,92088.0,23965.0,25.0,0.0,5832.0,3129.0,1384.0,1504808.0,8979.0,8742.0,74922.0,97279.0,25020.0,0.0,0.409842
250,space,3_-,5,0.05,5.0,0.0,5816.0,1690.0,228.0,307032.0,1294.0,1162.0,4648.0,6121.0,9545.0,0.0,0.0,0.0,0.0,5864.0,3664.0,2175.0,1863544.0,47536.0,47272.0,0.0,0.0,0.0,70732.0,92088.0,24835.0,28.0,0.0,5828.0,3636.0,1485.0,1522840.0,10720.0,10503.0,84698.0,109225.0,26219.0,0.0,0.393102
251,space,3_-,10,0.05,5.0,0.0,5800.0,1533.0,228.0,307076.0,1149.0,1043.0,4648.0,6121.0,8967.0,0.0,0.0,0.0,0.0,5784.0,4065.0,2175.0,1863992.0,47766.0,47536.0,0.0,0.0,0.0,70732.0,92088.0,24714.0,29.0,0.0,5832.0,4998.0,1595.0,1525904.0,11395.0,11164.0,92876.0,119214.0,28509.0,0.0,0.38022
252,space,4_-,1,0.05,7.0,0.0,5800.0,1602.0,60.0,305040.0,1297.0,1208.0,8034.0,10262.0,9588.0,136.0,526.0,9459.0,0.0,5860.0,3551.0,1958.0,1921844.0,48628.0,48433.0,459152.0,566662.0,70297.0,78264.0,101153.0,26257.0,32.0,0.0,5880.0,4093.0,1635.0,1533260.0,14105.0,13926.0,102480.0,130762.0,29369.0,0.0,0.627208
253,space,4_-,5,0.05,7.0,0.0,5820.0,2438.0,60.0,303464.0,1442.0,1317.0,8034.0,10262.0,9468.0,0.0,0.0,0.0,0.0,5792.0,10706.0,1958.0,1849320.0,49404.0,49192.0,0.0,0.0,0.0,78264.0,101153.0,24409.0,32.0,0.0,5792.0,2835.0,1637.0,1533608.0,13075.0,12901.0,102480.0,130762.0,27354.0,0.0,0.590497
254,space,4_-,10,0.05,7.0,0.0,5816.0,1383.0,60.0,303024.0,1226.0,1118.0,8034.0,10262.0,10600.0,0.0,0.0,0.0,0.0,5828.0,3271.0,1958.0,1850776.0,51451.0,51209.0,0.0,0.0,0.0,78264.0,101153.0,24081.0,32.0,0.0,5836.0,3449.0,1635.0,1535148.0,13068.0,12920.0,102480.0,130762.0,25667.0,0.0,0.590497
255,space,5_-,1,0.05,8.0,0.0,5836.0,1156.0,211.0,312608.0,1304.0,1201.0,7330.0,9520.0,10563.0,136.0,519.0,8936.0,0.0,5848.0,2602.0,1437.0,1823232.0,40213.0,40021.0,459152.0,566871.0,73155.0,38996.0,52639.0,19025.0,23.0,0.0,5824.0,2560.0,1266.0,1488588.0,7753.0,7574.0,65994.0,86076.0,24078.0,0.0,0.803535
256,space,5_-,5,0.05,8.0,0.0,5844.0,1273.0,211.0,313200.0,1331.0,1218.0,7330.0,9520.0,10307.0,0.0,0.0,0.0,0.0,5872.0,2429.0,1437.0,1823956.0,37722.0,37529.0,0.0,0.0,0.0,38996.0,52639.0,18999.0,23.0,0.0,5796.0,2556.0,1266.0,1490252.0,7556.0,7390.0,65994.0,86076.0,23747.0,0.0,0.774019
257,space,5_-,10,0.05,8.0,0.0,5940.0,1182.0,211.0,312716.0,1345.0,1230.0,7330.0,9520.0,10279.0,0.0,0.0,0.0,0.0,5796.0,2471.0,1437.0,1823676.0,36977.0,36788.0,0.0,0.0,0.0,41432.0,55615.0,19499.0,24.0,0.0,5880.0,2552.0,1294.0,1493804.0,8068.0,7877.0,68448.0,89075.0,25636.0,0.0,0.6002810000000001
258,space,6_-,1,0.05,8.0,0.0,5848.0,1262.0,238.0,314244.0,1414.0,1299.0,6738.0,8839.0,9676.0,136.0,525.0,7246.0,0.0,5796.0,4106.0,1869.0,1858188.0,46011.0,45815.0,459152.0,566389.0,70135.0,41542.0,55395.0,18233.0,22.0,0.0,5868.0,5069.0,1442.0,1483588.0,8645.0,8462.0,65162.0,84850.0,22956.0,0.0,0.35041100000000003
259,space,6_-,5,0.05,8.0,0.0,5892.0,1407.0,238.0,314336.0,1377.0,1253.0,6738.0,8839.0,9141.0,0.0,0.0,0.0,0.0,5832.0,6208.0,1869.0,1851420.0,44549.0,44316.0,0.0,0.0,0.0,43978.0,58371.0,17884.0,23.0,0.0,5792.0,2955.0,1470.0,1498980.0,8289.0,8112.0,67616.0,87848.0,22534.0,0.0,0.17666400000000002
260,space,6_-,10,0.05,8.0,0.0,5828.0,1380.0,238.0,313916.0,1404.0,1248.0,6738.0,8839.0,9128.0,0.0,0.0,0.0,0.0,5956.0,4675.0,1869.0,1856200.0,42551.0,42291.0,0.0,0.0,0.0,43978.0,58371.0,18216.0,23.0,0.0,5864.0,3797.0,1470.0,1498196.0,8956.0,8756.0,67616.0,87848.0,22438.0,0.0,0.152279
261,space,7_-,1,0.05,3.0,0.0,5788.0,3064.0,244.0,303316.0,1231.0,1092.0,6860.0,8786.0,9584.0,136.0,528.0,8681.0,0.0,5860.0,78979.0,7142.0,1958296.0,120261.0,120009.0,459130.0,567269.0,75215.0,188202.0,236068.0,43720.0,59.0,0.0,5852.0,66494.0,3756.0,1723192.0,41568.0,41319.0,213332.0,266751.0,47395.0,0.0,0.33165
262,space,7_-,5,0.05,3.0,0.0,5812.0,1553.0,244.0,303960.0,1265.0,1117.0,6860.0,8786.0,10082.0,0.0,0.0,0.0,0.0,5872.0,86352.0,7142.0,1958440.0,119370.0,119079.0,0.0,0.0,0.0,188202.0,236068.0,43531.0,59.0,0.0,5844.0,62357.0,3758.0,1707908.0,39004.0,38791.0,213332.0,266751.0,46749.0,0.0,0.322375
263,space,7_-,10,0.05,3.0,0.0,5832.0,2230.0,244.0,303220.0,2168.0,2044.0,6860.0,8786.0,9695.0,0.0,0.0,0.0,0.0,5824.0,85369.0,7142.0,1959400.0,117807.0,117571.0,0.0,0.0,0.0,188202.0,236068.0,43688.0,59.0,0.0,5836.0,64292.0,3762.0,1700372.0,39165.0,38924.0,213332.0,266751.0,46439.0,0.0,0.280606
264,space,8_-,1,0.05,4.0,0.0,5784.0,1720.0,366.0,315720.0,1399.0,1265.0,7940.0,10108.0,9729.0,136.0,524.0,8275.0,0.0,5800.0,93125.0,5014.0,1930876.0,89694.0,89440.0,459130.0,567265.0,74539.0,181456.0,227765.0,41554.0,61.0,0.0,5836.0,81001.0,3852.0,1700120.0,43734.0,43477.0,215682.0,269621.0,47134.0,0.0,0.293763
265,space,8_-,5,0.05,4.0,0.0,5832.0,1562.0,366.0,314612.0,1399.0,1280.0,7940.0,10108.0,10251.0,0.0,0.0,0.0,0.0,5820.0,101379.0,5014.0,1931184.0,95791.0,95479.0,0.0,0.0,0.0,181456.0,227765.0,41978.0,61.0,0.0,5828.0,78449.0,3860.0,1706784.0,41742.0,41429.0,215682.0,269621.0,46462.0,0.0,0.284532
266,space,8_-,10,0.05,4.0,0.0,5796.0,1618.0,366.0,314148.0,1506.0,1383.0,7940.0,10108.0,10020.0,0.0,0.0,0.0,0.0,5832.0,99056.0,5014.0,1932280.0,92526.0,92238.0,0.0,0.0,0.0,181456.0,227765.0,46354.0,61.0,0.0,5828.0,74038.0,3857.0,1767576.0,44491.0,44246.0,215682.0,269621.0,48986.0,0.0,0.281667
